id,amount_paise,status,failure_reason,customer_ref,previous_successful_payments,previous_recovery_attempts,customer_tenure_days,previous_failed_payments,average_order_value,time_since_last_successful_payment_hours,time_since_last_recovery_attempt_hours,checkout_duration_seconds,payment_method,ground_truth_recoverable,ground_truth_outcome,ground_truth_recovered_amount,created_at
1ffbdaac-c970-4631-83ea-095b24970bf7,1537867,failed,insufficient_funds,cust_3f14390c7eb2a167,0,0,12,1,21821,,,62,netbanking,True,recovered,1537867,2026-08-04 21:00:14+00:00
f4c9b73c-3e85-4e24-a131-1e6b8409c002,1080479,succeeded,,cust_2c9e45adc225a7aa,0,0,18,2,150232,,,131,upi,False,not_recovered,0,2026-08-04 21:39:21+00:00
ce66b42b-3227-4afe-9581-c5d9ac357420,1707041,failed,card_declined,cust_c8ac586804fe2be7,0,2,40,2,227070,,136,189,card,False,not_recovered,0,2026-08-04 21:53:20+00:00
16530293-7086-42e4-bcae-2ee1da893052,1989816,succeeded,,cust_13afa9f6095f90c5,0,0,10,2,272864,,,113,card,False,not_recovered,0,2026-08-04 22:13:20+00:00
46114805-1037-4c00-97a7-3c34a3f4103e,280045,abandoned_checkout,customer_abandoned,cust_f1a92c1c268bc9e8,0,0,1,1,180166,,,587,upi,False,not_recovered,0,2026-08-04 22:54:33+00:00
1921ca49-3f6f-4362-85ce-0e8aa15ec339,413797,succeeded,,cust_e384583036ba8497,0,0,4,0,173251,,,116,netbanking,False,not_recovered,0,2026-08-04 23:06:47+00:00
36e84afa-b089-4d93-9e01-422b9ac6210c,1146653,failed,otp_timeout,cust_940075ca171a4833,0,0,48,1,98289,,,40,netbanking,True,recovered,1146653,2026-08-04 23:53:27+00:00
b57c3d50-c2af-43f3-a37c-1b7c4bbe7e57,1013936,failed,otp_timeout,cust_18f32cf21449273d,0,1,38,2,128325,,134,214,upi,True,recovered,1013936,2026-08-05 00:11:34+00:00
adf01c13-c06c-4374-b120-e9c99a379cfc,649652,failed,card_declined,cust_d84e486d21058a13,0,0,45,1,235761,,,360,upi,True,recovered,649652,2026-08-05 01:05:15+00:00
ab8c60df-c35f-4029-ab24-f68b99a13eec,136766,succeeded,,cust_repeat_66,10,0,441,9,198242,71,,108,card,False,not_recovered,0,2026-08-05 01:32:43+00:00
ec29ee82-4284-47a9-9943-1fa7bd4ef8c9,363157,failed,insufficient_funds,cust_2dd9d55b546f53e6,4,5,60,3,408171,117,50,152,upi,False,not_recovered,0,2026-08-05 02:30:43+00:00
68e13fd6-76f9-4236-bb80-80e2a02f0d56,686594,succeeded,,cust_repeat_166,8,1,386,11,724724,182,76,87,card,False,not_recovered,0,2026-08-05 03:57:01+00:00
eb46964d-0d83-46b3-ab38-57c5353971ec,1035720,abandoned_checkout,customer_abandoned,cust_669bb5bcbc525a19,0,1,4,1,166527,,128,433,card,False,not_recovered,0,2026-08-05 04:32:13+00:00
339165f8-fe11-4454-bd50-d69fcc0b2f0a,625550,failed,network_error,cust_repeat_104,8,0,656,7,389227,38,,265,card,True,recovered,625550,2026-08-05 05:54:16+00:00
679855bc-0223-47cb-8dc1-5ae3b24a9fe3,1195545,succeeded,,cust_86ffa7aef23d2c40,0,0,33,0,73689,,,72,card,False,not_recovered,0,2026-08-05 06:09:28+00:00
1e495d48-a680-4338-ad3c-d0fcfd4ca108,414038,failed,otp_timeout,cust_1d4c5ca5d7343c85,0,0,13,1,58892,,,67,card,True,recovered,414038,2026-08-05 06:22:04+00:00
f649fb98-669e-49ce-b1a3-d2193565e977,165919,succeeded,,cust_15a064c2957cac42,0,0,47,2,191329,,,43,card,False,not_recovered,0,2026-08-05 06:45:19+00:00
7eea4849-3e48-4bca-a5ee-957fdae9e960,1321169,failed,otp_timeout,cust_cd65f46cbd494402,0,0,1,2,85495,,,389,upi,True,recovered,1321169,2026-08-05 07:10:01+00:00
da81fb61-b5dd-46e9-8a4b-0cb9ea9ca723,938047,failed,otp_timeout,cust_repeat_157,8,0,734,0,304922,53,,364,upi,True,recovered,938047,2026-08-05 07:15:56+00:00
33fd6c1f-c235-43fa-a80f-91d3d9e8c300,619787,failed,card_declined,cust_1e4923d86859238f,0,0,56,1,162904,,,357,upi,False,not_recovered,0,2026-08-05 07:26:35+00:00
3ca1f626-ad17-4bb3-8fc1-1d4d1f11d4a0,99297,failed,insufficient_funds,cust_fef7aacc9c93d469,0,1,11,2,68611,,157,92,netbanking,False,not_recovered,0,2026-08-05 07:53:06+00:00
2620145e-08c6-4737-8984-db80a281db6f,1495910,succeeded,,cust_29c5dea33fd8a78d,0,0,50,1,176877,,,48,upi,False,not_recovered,0,2026-08-05 08:13:16+00:00
276775bf-90b0-413e-8aac-9898a7f3a668,406176,failed,network_error,cust_00e17f1dd751f178,0,0,17,2,91029,,,364,netbanking,True,recovered,406176,2026-08-05 08:57:44+00:00
a9a311b4-0821-4218-a4d4-c7c5556a3338,1377194,succeeded,,cust_repeat_144,6,0,522,3,254528,180,,72,netbanking,False,not_recovered,0,2026-08-05 09:57:43+00:00
32d39106-86b2-4344-ba4c-85afc361c1fb,295074,abandoned_checkout,customer_abandoned,cust_50beeff128e4c433,0,0,21,2,233767,,,470,upi,True,recovered,295074,2026-08-05 10:20:13+00:00
d9bc7a40-35cb-4501-80e3-a667c7b4c148,1402320,failed,insufficient_funds,cust_3bd7f2732b327c00,0,1,57,1,240738,,153,44,upi,True,recovered,1402320,2026-08-05 12:26:25+00:00
60f826b8-dc4c-4154-a157-b2aed15397d3,451738,failed,otp_timeout,cust_c8c12fb26b99aee0,0,1,39,0,97416,,160,200,netbanking,True,recovered,451738,2026-08-05 13:13:49+00:00
6d3402cc-26a4-425d-8d7d-40f17dbfaebb,1297448,abandoned_checkout,customer_abandoned,cust_c39c57c6a1b662b2,0,0,12,2,50492,,,261,upi,False,not_recovered,0,2026-08-05 13:52:47+00:00
b1326016-6489-4968-bfaf-220797918191,1642343,abandoned_checkout,customer_abandoned,cust_8faec8a6b7dbf8cc,0,0,38,2,273606,,,451,card,False,not_recovered,0,2026-08-05 13:57:21+00:00
e9f04f6c-fe74-42b7-a2ee-3a90b5366655,1890120,succeeded,,cust_40cf1954e227645a,0,2,50,1,78785,,87,104,upi,False,not_recovered,0,2026-08-05 13:57:49+00:00
4ba46be4-a2a0-4ef6-b824-5a5e68563ccf,1405852,abandoned_checkout,customer_abandoned,cust_b5b1cf89246ad5ac,0,0,9,2,219278,,,312,upi,False,not_recovered,0,2026-08-05 13:58:55+00:00
90b41856-5bee-440c-b17a-e526db344ce2,179583,failed,card_declined,cust_repeat_192,4,0,154,0,452678,300,,21,netbanking,False,not_recovered,0,2026-08-05 15:52:02+00:00
220c35a1-a2c9-4083-be4e-97fa0c76341d,1552278,failed,network_error,cust_7dbc1eb5b859437a,0,0,23,1,150695,,,44,card,True,recovered,1552278,2026-08-05 15:54:09+00:00
bd006bc3-57fd-4328-953e-b757d69aac5a,1635649,failed,otp_timeout,cust_d9be48153ef6a2dc,10,3,248,1,236211,56,160,260,card,False,not_recovered,0,2026-08-05 16:25:15+00:00
0aecfecd-7a2c-49bc-a4f7-0a9a4622ef1b,523439,failed,otp_timeout,cust_52135a9cea29bef1,0,0,6,0,261704,,,20,upi,True,recovered,523439,2026-08-05 16:39:01+00:00
cba160a4-d0f7-4ff1-a512-847da21fcefb,604498,failed,insufficient_funds,cust_1b5ec3f14f08b47b,0,0,10,1,81748,,,189,netbanking,False,not_recovered,0,2026-08-05 17:10:02+00:00
1a272efc-26ee-48fd-9b31-41ea279576c8,1602030,abandoned_checkout,customer_abandoned,cust_dac45b55503647b6,0,0,27,0,277362,,,586,upi,True,recovered,1602030,2026-08-05 18:23:59+00:00
2e5f92d4-db67-4427-a3e3-2b56d13a76ce,1437663,failed,otp_timeout,cust_f3d923c6da0f5a5b,0,2,6,0,213527,,156,57,upi,True,recovered,1437663,2026-08-05 18:24:08+00:00
3090f309-7f06-4924-999b-0e9dcae3cf3b,854500,succeeded,,cust_bc00ec45435436d5,0,0,35,1,147148,,,142,card,False,not_recovered,0,2026-08-05 18:54:12+00:00
a1639d46-533f-4cdf-a761-8a4df79913d7,1396822,failed,insufficient_funds,cust_7ca560d2a7f03485,0,0,18,2,144790,,,232,card,True,recovered,1396822,2026-08-05 19:09:02+00:00
bb84f929-445e-436e-857b-4ec588f2784d,514154,abandoned_checkout,customer_abandoned,cust_a55a5d88987dd332,0,0,50,1,126687,,,286,card,False,not_recovered,0,2026-08-05 19:34:28+00:00
62a00f8b-ca7d-449c-ad75-ba262ad57e9b,262699,failed,network_error,cust_6c5e8dcd42b274f0,0,0,3,0,149462,,,226,upi,True,recovered,262699,2026-08-05 20:10:58+00:00
fcd80c58-b35a-4130-97d9-de2582a4f5f8,1582973,succeeded,,cust_21eee14798bd98df,0,0,51,2,163849,,,36,card,False,not_recovered,0,2026-08-05 22:52:06+00:00
adbbc6fe-0e87-4a1d-b95f-df1928893f1c,1370261,succeeded,,cust_repeat_160,10,1,268,3,335535,198,119,67,upi,False,not_recovered,0,2026-08-06 00:28:31+00:00
e663e3cc-ce17-4071-90b2-05b6cf624cc7,714914,succeeded,,cust_5e40c02d4e518ca6,0,0,20,1,186947,,,127,upi,False,not_recovered,0,2026-08-06 00:50:29+00:00
b44901f0-eeda-4c64-8355-f75070f87a4a,733405,succeeded,,cust_b3c14333a25dc9d8,0,0,35,1,234374,,,161,netbanking,False,not_recovered,0,2026-08-06 01:08:56+00:00
93239527-8aa5-455a-bb4e-93cda125773a,929752,succeeded,,cust_4bd0b636914cda15,0,0,12,2,261288,,,98,card,False,not_recovered,0,2026-08-06 01:23:19+00:00
2c8c6614-5a27-47f9-a40d-438a64de1222,1348035,succeeded,,cust_4e05a4b8331bbd59,0,0,9,0,231679,,,134,upi,False,not_recovered,0,2026-08-06 01:38:18+00:00
1d973992-e918-46d6-a8be-2a9a0418816c,678858,failed,network_error,cust_bfb90850dd19b4d0,0,0,4,1,35412,,,218,upi,True,recovered,678858,2026-08-06 02:13:25+00:00
aedf4852-107b-4d82-b4f9-30e1337eeb7e,1852318,succeeded,,cust_a36740ce61490f92,0,0,53,2,115663,,,116,netbanking,False,not_recovered,0,2026-08-06 03:07:20+00:00
3950e81b-8675-4c93-861c-8ddf5a7f739d,435774,succeeded,,cust_4df6a909ecbe3dd4,0,1,12,0,87468,,94,45,netbanking,False,not_recovered,0,2026-08-06 05:11:50+00:00
5109d0d4-ae61-4931-8191-08ae3b328631,1057758,failed,network_error,cust_5833701071fbc451,0,1,51,2,229870,,58,184,card,True,recovered,1057758,2026-08-06 07:01:34+00:00
93cda1b3-a0fc-4191-98b6-9e7382d90906,1583283,failed,insufficient_funds,cust_repeat_48,2,0,222,2,328784,194,,353,netbanking,False,not_recovered,0,2026-08-06 08:17:41+00:00
b9b902a6-10b2-4c9e-96fb-9c145f1562e6,686276,failed,otp_timeout,cust_fb358fd8001cead4,0,0,43,1,40141,,,202,card,True,recovered,686276,2026-08-06 08:48:45+00:00
741fe207-2978-4682-8327-c696499daf64,1863568,succeeded,,cust_c19fc214db892186,0,0,29,1,27364,,,72,netbanking,False,not_recovered,0,2026-08-06 09:08:48+00:00
67cdef0a-4be7-43e1-91a2-a26ada08e074,881630,failed,insufficient_funds,cust_869fc6d2c2fec9a1,0,0,18,2,109117,,,61,netbanking,True,recovered,881630,2026-08-06 09:21:10+00:00
6fd1da11-fa9b-4c26-9150-d53386cb5457,104930,succeeded,,cust_26233390a275a3e0,0,2,19,1,246158,,10,158,upi,False,not_recovered,0,2026-08-06 09:34:23+00:00
9c00e1bf-fee5-4295-be2a-f1cf27193276,1661663,succeeded,,cust_0240f3c6364f2373,0,2,34,2,260544,,155,62,card,False,not_recovered,0,2026-08-06 10:27:10+00:00
3ced2513-0df7-4f55-818f-1d66854812a4,698260,succeeded,,cust_f6837530e4153f1f,0,2,19,1,281881,,90,79,upi,False,not_recovered,0,2026-08-06 11:03:18+00:00
a3f1164a-fc40-4c1b-9537-bcd081514d17,211515,failed,card_declined,cust_7a1abf7af7d02347,0,0,55,1,33004,,,124,upi,True,recovered,211515,2026-08-06 11:33:58+00:00
1cbcebf8-b005-43cd-a40f-82bc7253f1e2,1125752,failed,otp_timeout,cust_6209e280ff250d21,0,0,53,1,148517,,,221,upi,True,recovered,1125752,2026-08-06 11:37:59+00:00
49a2f513-a732-4c0b-b3cd-2b9459e3b694,605958,succeeded,,cust_501bafe8e45ed9bf,0,2,14,2,56952,,114,108,upi,False,not_recovered,0,2026-08-06 11:44:52+00:00
b19175c8-e5a4-49ee-ace5-ae238fd53543,245161,succeeded,,cust_79fb972c9b8e11f5,0,0,17,2,234659,,,85,upi,False,not_recovered,0,2026-08-06 13:02:40+00:00
b68bffcc-5fc0-4e9b-89e6-5caa6e0c2158,1469480,failed,insufficient_funds,cust_92ba3fac6e6a665f,2,3,288,1,421417,441,152,329,upi,False,not_recovered,0,2026-08-06 16:10:43+00:00
8e76e46e-acf5-40f1-b3eb-d25f9a08a9ae,147005,failed,card_declined,cust_repeat_78,3,2,363,5,475412,273,63,362,card,False,not_recovered,0,2026-08-06 16:42:50+00:00
35700720-dbc0-4600-8412-c6ccba45448a,1401165,failed,network_error,cust_repeat_63,6,0,678,1,464509,180,,200,upi,True,recovered,1401165,2026-08-06 17:21:48+00:00
79ff0a68-4745-442a-b2ff-c01f930a3a7b,1523292,abandoned_checkout,customer_abandoned,cust_d368971bf6d8581c,0,0,43,0,159376,,,339,card,True,recovered,1523292,2026-08-06 17:35:52+00:00
e197579b-54fb-4b97-841f-5be8bc56ae2b,1262009,succeeded,,cust_c381aed2f0d70837,0,0,41,2,75835,,,107,netbanking,False,not_recovered,0,2026-08-06 18:06:24+00:00
edc712f8-c0ef-420c-8c5a-f0ebc39c9ac9,1039469,succeeded,,cust_2c51c7e17bab3a3c,9,3,951,6,100623,112,106,68,netbanking,False,not_recovered,0,2026-08-06 19:07:41+00:00
10d3a09a-fbd9-48ea-8f52-6eb80cde4a2a,311406,abandoned_checkout,customer_abandoned,cust_bc5aaef02f3bfe59,0,0,38,1,76791,,,580,card,False,not_recovered,0,2026-08-06 19:20:30+00:00
3edb0967-1978-43dc-b332-7dea845304c5,603910,abandoned_checkout,customer_abandoned,cust_76679da216961492,0,0,2,0,71608,,,492,card,False,not_recovered,0,2026-08-06 19:27:23+00:00
b639d567-e97e-4182-8608-11efd441fc5f,29434,abandoned_checkout,customer_abandoned,cust_a9ef4e863a5e850a,0,0,36,1,111272,,,239,netbanking,False,not_recovered,0,2026-08-06 19:34:11+00:00
f3ff9a4d-8b2b-45fb-9c2d-3e869a913ed5,348819,succeeded,,cust_3c293798fc186fe9,0,2,47,0,77350,,152,62,netbanking,False,not_recovered,0,2026-08-06 20:03:42+00:00
2d093eb4-9cbe-44ad-abfe-8ca57786d7f6,1724169,succeeded,,cust_repeat_178,9,0,985,3,735770,35,,83,netbanking,False,not_recovered,0,2026-08-06 20:17:22+00:00
afcee841-f538-4b80-9ad2-0b55790696f2,1179592,abandoned_checkout,customer_abandoned,cust_repeat_50,3,0,400,0,278807,70,,203,upi,False,not_recovered,0,2026-08-06 20:43:16+00:00
9b5ac0f8-275e-4eb8-8613-34eb1ca38818,1866510,succeeded,,cust_repeat_155,5,0,326,1,95548,110,,92,upi,False,not_recovered,0,2026-08-06 23:02:55+00:00
447fae11-fd53-4089-bc0a-54b88300c1ef,1619537,failed,network_error,cust_f8340306d64b4909,0,0,37,0,139534,,,206,card,True,recovered,1619537,2026-08-06 23:27:25+00:00
3972a607-bc3f-4523-8d2b-0cf8622d7ea6,1604113,abandoned_checkout,customer_abandoned,cust_ba0fdec051745372,0,0,2,1,58774,,,393,netbanking,False,not_recovered,0,2026-08-07 00:28:14+00:00
07e02b65-4e18-4c21-8128-aec6d5ceb6ba,1182174,abandoned_checkout,customer_abandoned,cust_repeat_167,3,0,181,4,333549,314,,178,card,False,not_recovered,0,2026-08-07 00:36:04+00:00
0275a6ef-271f-47c6-8b67-923014f787c5,1933940,succeeded,,cust_58f7bf5e566af058,0,0,57,0,137233,,,177,netbanking,False,not_recovered,0,2026-08-07 00:56:12+00:00
003f87fd-8654-4f3a-8c99-ec2448608c85,654656,succeeded,,cust_f1f33a233bfe4716,0,0,7,1,178803,,,124,netbanking,False,not_recovered,0,2026-08-07 01:12:32+00:00
4dad72cc-8ceb-4904-b9c7-ca16c7015cbc,686758,failed,otp_timeout,cust_c6591ae9326b6307,0,0,41,2,48584,,,375,upi,True,recovered,686758,2026-08-07 01:31:37+00:00
628fc642-414c-492a-8995-e68dc005cd60,1800339,abandoned_checkout,customer_abandoned,cust_e1a784b33e3d4e9e,0,0,51,1,249982,,,502,upi,True,recovered,1800339,2026-08-07 01:38:34+00:00
f33fc011-a341-47f5-9a80-ebb349f69380,1547372,succeeded,,cust_3c9089a05c0a5315,0,0,8,1,250480,,,40,upi,False,not_recovered,0,2026-08-07 01:42:58+00:00
a176c4cf-daa8-4dda-9157-2faa5fe960a6,1737119,failed,card_declined,cust_6f80c1e472335f25,0,0,20,2,97748,,,398,upi,False,not_recovered,0,2026-08-07 04:03:30+00:00
172f9074-7222-475f-a5c0-ad43c3d1d8c1,726387,failed,network_error,cust_repeat_165,10,0,214,6,370946,100,,393,netbanking,True,recovered,726387,2026-08-07 04:30:47+00:00
cb36f5fb-1d2d-4379-8e50-d74887c08d13,1742001,failed,otp_timeout,cust_ff65149880f73f20,0,0,4,0,104830,,,49,card,True,recovered,1742001,2026-08-07 04:48:17+00:00
63580e25-cb95-4944-9dfa-c2b0d1d26f5d,1830111,succeeded,,cust_b8da90859bd0ea91,0,0,7,2,197298,,,39,netbanking,False,not_recovered,0,2026-08-07 06:22:36+00:00
e083b74f-6809-42ba-9a12-0ec2b4632f14,445909,succeeded,,cust_4744efb437b6142d,0,0,56,1,34659,,,134,upi,False,not_recovered,0,2026-08-07 06:46:29+00:00
e6cf8008-2458-487a-aeb5-820c025cb7df,1895147,failed,network_error,cust_52eb9d8e96cf37cb,0,0,18,2,164785,,,31,netbanking,True,recovered,1895147,2026-08-07 06:51:11+00:00
9734e29e-9bb3-450e-80ca-6f806325a274,1406116,succeeded,,cust_90820e324877e15d,0,2,28,1,287405,,26,104,netbanking,False,not_recovered,0,2026-08-07 07:01:32+00:00
e1c39ee8-9b6c-4be6-85dd-bb84b4d9ea21,1422259,succeeded,,cust_repeat_41,9,0,894,9,470763,196,,83,netbanking,False,not_recovered,0,2026-08-07 07:08:22+00:00
a2c73284-bd79-4b30-b8d9-7a38426e7425,1308605,failed,otp_timeout,cust_93b398dd2a83e210,0,0,58,1,200548,,,232,card,True,recovered,1308605,2026-08-07 07:09:47+00:00
4b7aaf5e-93bd-415f-b169-19ac06d30534,32062,succeeded,,cust_21f579ec8d25c286,0,0,25,2,134012,,,57,netbanking,False,not_recovered,0,2026-08-07 07:57:17+00:00
133c53d4-4da6-416d-8543-421177e860fd,1565822,succeeded,,cust_cc54263df01bcbdc,0,0,48,1,31275,,,128,card,False,not_recovered,0,2026-08-07 08:57:20+00:00
9917aa3d-4995-4914-98f7-6e5e0bfcd5c2,1933950,failed,card_declined,cust_1d0bb3f7ae433c4a,0,0,25,0,108554,,,209,upi,True,recovered,1933950,2026-08-07 09:57:11+00:00
3cfc2590-b407-487d-afb7-18257df1c78b,1504409,succeeded,,cust_repeat_186,7,1,741,7,448037,96,165,108,card,False,not_recovered,0,2026-08-07 10:19:14+00:00
10b8cdb6-167e-4936-978c-fa71c151dfda,1913280,failed,otp_timeout,cust_repeat_18,4,0,387,4,215271,26,,188,card,True,recovered,1913280,2026-08-07 11:06:01+00:00
5c6f2925-ce07-4e7e-9d69-d28d98aac25b,1551911,failed,card_declined,cust_5adf4c508cf45b96,0,1,55,2,177186,,96,61,netbanking,False,not_recovered,0,2026-08-07 11:31:54+00:00
c90fb012-225d-4cde-89f5-48874f03f3d0,156414,abandoned_checkout,customer_abandoned,cust_repeat_45,9,2,225,6,526397,137,29,395,card,False,not_recovered,0,2026-08-07 11:35:23+00:00
1dd9488c-dd9b-4dbe-bc9c-a5213d521bae,1103019,failed,insufficient_funds,cust_a720cf7765eca691,0,0,44,0,167259,,,315,upi,True,recovered,1103019,2026-08-07 12:12:26+00:00
8d50f32c-0a7f-4f49-82ed-6724e844249c,604298,failed,otp_timeout,cust_cde413148042447e,0,0,59,2,161511,,,20,card,True,recovered,604298,2026-08-07 12:21:24+00:00
7a4f3290-87d4-4d15-88bd-ac49a0b0b8dd,527104,failed,card_declined,cust_72a9d8f4ad19ce51,0,0,13,2,238504,,,337,card,False,not_recovered,0,2026-08-07 12:42:26+00:00
e408ef9b-ac71-4dca-a091-42c836c4e651,434071,abandoned_checkout,customer_abandoned,cust_9b0adca66e83275a,0,0,30,2,256348,,,107,netbanking,False,not_recovered,0,2026-08-07 13:32:38+00:00
1bf85845-a948-47c2-aed8-734b1bb1e41e,458526,failed,otp_timeout,cust_repeat_64,3,0,50,3,445984,223,,169,netbanking,True,recovered,458526,2026-08-07 13:45:22+00:00
be4f3c8d-e9e7-41a8-abe5-b04ea2c92ff2,33798,failed,otp_timeout,cust_8235dc9e2de0d76a,0,0,38,0,68163,,,36,card,True,recovered,33798,2026-08-07 14:02:56+00:00
9d526c62-983c-424a-8049-7fa38de51321,1240857,failed,card_declined,cust_7b3a22fa673e14b6,0,0,31,0,258490,,,20,netbanking,True,recovered,1240857,2026-08-07 14:27:37+00:00
74609b3d-2bde-4979-8ed6-d842fccc1a00,175811,failed,network_error,cust_repeat_25,3,0,287,2,442444,152,,293,netbanking,True,recovered,175811,2026-08-07 15:39:43+00:00
87cdc69b-66b0-48f3-a86b-59257272f94e,1096918,failed,otp_timeout,cust_repeat_121,9,0,459,4,658985,146,,106,upi,True,recovered,1096918,2026-08-07 15:44:56+00:00
aa9476d2-7938-45a5-9c1d-c1a6032370fc,141034,succeeded,,cust_e12281069f373f3e,0,1,35,2,227548,,12,56,netbanking,False,not_recovered,0,2026-08-07 16:00:05+00:00
215e4567-be0e-4722-9d1d-21c0312f6910,878305,abandoned_checkout,customer_abandoned,cust_846345087770b2f4,0,0,54,2,255767,,,442,card,False,not_recovered,0,2026-08-07 16:34:34+00:00
37ef0b7b-c852-4719-a443-3309999f7803,1558175,failed,card_declined,cust_repeat_139,3,0,320,1,354235,428,,296,netbanking,False,not_recovered,0,2026-08-07 17:09:05+00:00
b80370dd-baae-4dc4-8e98-e701f6de1000,377046,succeeded,,cust_7d61aebecc1e15a0,0,1,46,1,210168,,110,139,card,False,not_recovered,0,2026-08-07 17:37:56+00:00
1f27d9aa-99ec-4eb7-8021-b1a99b1e4c76,1398271,succeeded,,cust_dab573f067b70195,0,0,40,1,221926,,,119,card,False,not_recovered,0,2026-08-07 18:22:28+00:00
3d835017-a3b5-42aa-8482-1ec1eec13a02,383301,failed,otp_timeout,cust_d7686598e82fbbbe,0,0,43,2,99377,,,38,netbanking,True,recovered,383301,2026-08-07 18:38:58+00:00
0bf24723-e512-4666-8704-ca8669d3c110,1596703,succeeded,,cust_27a32f9bba7e1d4f,4,3,242,1,253880,126,64,143,upi,False,not_recovered,0,2026-08-07 19:07:36+00:00
7a06e1af-ca51-458d-a80f-40ea2256e4dc,1888587,failed,otp_timeout,cust_5a036995c2622c84,0,1,21,2,289355,,91,223,card,True,recovered,1888587,2026-08-07 19:09:46+00:00
20618ec5-0316-4c43-8392-c2b1e7702821,1578280,failed,insufficient_funds,cust_536ca15c024fd228,0,0,23,0,51963,,,331,card,True,recovered,1578280,2026-08-07 20:13:40+00:00
7f29ea31-13e4-4338-8ea5-935bdde0a769,1132443,succeeded,,cust_d61103a89d7778b7,0,0,1,0,176051,,,86,card,False,not_recovered,0,2026-08-07 21:27:21+00:00
66d9c150-12b2-422e-a1f7-49deda2c12a7,82861,failed,network_error,cust_637b93578a565b15,0,1,22,1,177381,,128,59,card,True,recovered,82861,2026-08-07 21:31:42+00:00
eca47d36-fed3-4cd2-ad46-dc3b9526d0aa,918394,abandoned_checkout,customer_abandoned,cust_0cd5b6588e4179fd,0,0,30,2,41970,,,149,upi,True,recovered,918394,2026-08-07 21:45:18+00:00
5dc16a3c-9ff7-400f-8429-e09eee1b68ce,788919,failed,insufficient_funds,cust_c431f92887030c28,0,0,22,1,84625,,,322,netbanking,False,not_recovered,0,2026-08-07 22:59:41+00:00
2a13449e-3cb0-4b07-afb0-0fb9921be502,1652326,abandoned_checkout,customer_abandoned,cust_daec9bb9a1683a86,0,1,49,1,68216,,28,111,card,True,recovered,1652326,2026-08-07 23:08:57+00:00
fa1a2b9c-fea1-4d83-b9cc-778068acf80e,957924,failed,insufficient_funds,cust_19e01fcd3fe22a42,0,0,17,0,297496,,,384,upi,False,not_recovered,0,2026-08-08 00:12:52+00:00
7af6f2c2-f19f-437a-9b49-ca235da31992,1859822,failed,otp_timeout,cust_486d4aa8431f3d47,0,2,19,2,54373,,154,312,netbanking,True,recovered,1859822,2026-08-08 00:57:28+00:00
e209f197-6255-4114-a4b1-4165ac048bf2,1045088,succeeded,,cust_3340526271299151,0,0,34,2,286977,,,47,netbanking,False,not_recovered,0,2026-08-08 01:26:50+00:00
a2ea9f96-4dda-4489-98c5-beb4682e7938,729004,failed,network_error,cust_4fdc7e56b18315ec,0,0,19,1,259700,,,292,card,False,not_recovered,0,2026-08-08 01:30:01+00:00
d8f3393a-af6d-4836-9991-fd12778cc02a,1721725,succeeded,,cust_repeat_44,2,1,62,0,377631,291,99,148,upi,False,not_recovered,0,2026-08-08 01:57:51+00:00
9be9f601-4f37-4d45-81ef-696a26e78113,1378565,abandoned_checkout,customer_abandoned,cust_a2e5ebff61c28c02,0,0,42,1,143649,,,148,netbanking,True,recovered,1378565,2026-08-08 03:46:10+00:00
b6e219d2-27a1-43b0-b96d-732d1403fb7e,1401695,succeeded,,cust_repeat_167,8,0,789,2,763266,22,,109,netbanking,False,not_recovered,0,2026-08-08 05:08:13+00:00
112086c4-435c-4d45-9e06-7b68fdd52204,1504474,failed,card_declined,cust_e53976a5fb7cf8ea,0,0,16,0,47775,,,149,card,True,recovered,1504474,2026-08-08 05:16:25+00:00
d8d3ef40-d26d-4b10-8429-fe1048cebaba,1241567,failed,otp_timeout,cust_bdb20d6d324f9132,0,0,52,1,110006,,,32,netbanking,True,recovered,1241567,2026-08-08 06:12:48+00:00
ab33b965-d506-480b-bdc0-47a24561433c,1988187,failed,otp_timeout,cust_608cbd0dc5d264df,2,3,256,4,478025,249,117,244,netbanking,False,not_recovered,0,2026-08-08 07:34:36+00:00
9b62beb2-df27-44e7-9f64-427e511d5f07,1141681,succeeded,,cust_repeat_97,8,1,965,2,794284,188,11,91,netbanking,False,not_recovered,0,2026-08-08 10:53:02+00:00
c29bc275-3edc-4011-8ff9-40aa1413638f,1739499,succeeded,,cust_9a3e247cb2c083eb,0,0,47,2,147448,,,179,upi,False,not_recovered,0,2026-08-08 11:12:07+00:00
8fed024d-ed50-403a-adb1-58bb3f4504bb,112283,failed,otp_timeout,cust_d416d689968cc773,0,0,4,2,88925,,,120,card,True,recovered,112283,2026-08-08 12:00:21+00:00
69a27e3a-83f2-46e1-bde4-97459984f9f8,886746,failed,network_error,cust_repeat_180,3,1,265,3,210703,458,6,52,card,False,not_recovered,0,2026-08-08 12:48:41+00:00
76f1ea9f-1d09-4b82-91aa-aa98202d49a7,619014,abandoned_checkout,customer_abandoned,cust_790e6a97f4d167b3,2,3,371,0,209281,255,5,108,netbanking,False,not_recovered,0,2026-08-08 14:57:58+00:00
cc342a1a-2485-4c81-93e9-ad20e8a450a5,757053,abandoned_checkout,customer_abandoned,cust_1cec494bf8190b5f,0,0,44,2,253920,,,80,card,True,recovered,757053,2026-08-08 15:02:20+00:00
