id,synthetic_event_id,at_risk,recoverability,risk_reason,detected_at,ground_truth_recoverable,ground_truth_outcome
7bec8927-628c-46d1-8429-d147e4d9c3f9,70d75b3b-baa5-4346-81b1-aee4f9729e38,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
164454b5-5491-4220-bc86-0ced33760804,1ffbdaac-c970-4631-83ea-095b24970bf7,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,True,recovered
a5485202-c145-4ba1-b249-de18797ba770,f4c9b73c-3e85-4e24-a131-1e6b8409c002,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
832b2719-a4d1-4ba2-8a7d-ef7ea31b4d4f,ce66b42b-3227-4afe-9581-c5d9ac357420,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,False,not_recovered
b98af8ff-2a7f-459b-aaa3-9161b134f9cc,16530293-7086-42e4-bcae-2ee1da893052,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
f1def21c-a2a5-431c-96bb-197520fb5096,46114805-1037-4c00-97a7-3c34a3f4103e,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:47.543747+00:00,False,not_recovered
7692f97a-ff7f-4df0-a0cb-cb07ca34d0df,1921ca49-3f6f-4362-85ce-0e8aa15ec339,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
d18a9c67-7258-40c1-b4f8-1f4f392b4f2d,36e84afa-b089-4d93-9e01-422b9ac6210c,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
d455cb3d-f93d-4d83-a854-34e9275677c4,b57c3d50-c2af-43f3-a37c-1b7c4bbe7e57,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
01d0cf9c-af9d-48b4-bc02-41a102f55923,adf01c13-c06c-4374-b120-e9c99a379cfc,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,True,recovered
e55a2efc-adf9-4e9f-8ce6-81ed6d46bf42,ab8c60df-c35f-4029-ab24-f68b99a13eec,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
ff4fc259-c0bf-47d7-8feb-8fa065fcc840,ec29ee82-4284-47a9-9943-1fa7bd4ef8c9,True,none,EXHAUSTED_ATTEMPTS,2026-08-26 17:38:47.543747+00:00,False,not_recovered
9c54e427-e673-41ae-9683-83499f696645,68e13fd6-76f9-4236-bb80-80e2a02f0d56,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
c8c9790e-580f-43b3-b2c5-31c6dae1cfb8,eb46964d-0d83-46b3-ab38-57c5353971ec,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:47.543747+00:00,False,not_recovered
a1d0df00-193f-43c1-b9b4-cbe309e74379,339165f8-fe11-4454-bd50-d69fcc0b2f0a,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
2640be41-8ac7-4ffb-b051-ed3be4233350,679855bc-0223-47cb-8dc1-5ae3b24a9fe3,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
351d6bcb-6485-4d54-b3bb-27d7b7283bf8,1e495d48-a680-4338-ad3c-d0fcfd4ca108,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
ae3297f9-8967-4802-97d9-2ab4be32bb13,f649fb98-669e-49ce-b1a3-d2193565e977,False,none,NOT_AT_RISK,2026-08-26 17:38:47.543747+00:00,False,not_recovered
d08f3d02-603d-4313-9004-1443502d08f9,7eea4849-3e48-4bca-a5ee-957fdae9e960,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
9295f5e1-8247-4ed7-8436-314cecc96d5a,da81fb61-b5dd-46e9-8a4b-0cb9ea9ca723,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:47.543747+00:00,True,recovered
93624f66-d857-4e54-856c-0af454373870,33fd6c1f-c235-43fa-a80f-91d3d9e8c300,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,False,not_recovered
d8713f39-d813-4722-bcf6-8154cb579d52,3ca1f626-ad17-4bb3-8fc1-1d4d1f11d4a0,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:47.543747+00:00,False,not_recovered
c8e66040-dc4b-4bf2-8120-4a91ec867524,2620145e-08c6-4737-8984-db80a281db6f,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
29113a04-78b4-472c-b2e9-677f2a78505d,276775bf-90b0-413e-8aac-9898a7f3a668,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
ca9ae6f7-e448-4847-9210-0de7a13c7934,a9a311b4-0821-4218-a4d4-c7c5556a3338,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
8832663e-5256-428f-b421-323c04f452e3,32d39106-86b2-4344-ba4c-85afc361c1fb,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:48.419827+00:00,True,recovered
d1fe5055-a27d-4bdc-8289-cfce7c69082d,d9bc7a40-35cb-4501-80e3-a667c7b4c148,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:48.419827+00:00,True,recovered
3e4be4d2-84c3-45d2-9943-babe6884a983,60f826b8-dc4c-4154-a157-b2aed15397d3,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
15b61e7b-c6cd-447d-a59a-fd77a401a73f,6d3402cc-26a4-425d-8d7d-40f17dbfaebb,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:48.419827+00:00,False,not_recovered
26cec16d-4cf2-49f9-b00d-b91e93b410c8,b1326016-6489-4968-bfaf-220797918191,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:48.419827+00:00,False,not_recovered
e7f522ea-7bf9-4bc2-869a-691a195a23f4,e9f04f6c-fe74-42b7-a2ee-3a90b5366655,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
fe62bc5c-d864-4517-8a47-f5450355a88b,4ba46be4-a2a0-4ef6-b824-5a5e68563ccf,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:48.419827+00:00,False,not_recovered
0b984fb8-3534-4fe0-a7e3-335322147276,90b41856-5bee-440c-b17a-e526db344ce2,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:48.419827+00:00,False,not_recovered
21fbdcce-56ff-4060-afdc-4af68ef2f0f7,220c35a1-a2c9-4083-be4e-97fa0c76341d,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
3d016627-75d0-46aa-98b0-0b6585048122,bd006bc3-57fd-4328-953e-b757d69aac5a,True,none,EXHAUSTED_ATTEMPTS,2026-08-26 17:38:48.419827+00:00,False,not_recovered
021dac88-9b55-4208-974e-2aa51a7736b7,0aecfecd-7a2c-49bc-a4f7-0a9a4622ef1b,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
8c073d40-4f30-4a4b-a98d-678d53ba670d,cba160a4-d0f7-4ff1-a512-847da21fcefb,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:48.419827+00:00,False,not_recovered
a60c7dca-a9f8-43e4-bbc5-8710d2a79a46,1a272efc-26ee-48fd-9b31-41ea279576c8,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:48.419827+00:00,True,recovered
331a9e5c-2db5-41aa-b8a2-eda906d1acf4,2e5f92d4-db67-4427-a3e3-2b56d13a76ce,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
c9b2084c-f090-4be2-93b7-1e39f94b1a02,3090f309-7f06-4924-999b-0e9dcae3cf3b,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
33f31c97-4d30-48c4-8880-efca9dc6883a,a1639d46-533f-4cdf-a761-8a4df79913d7,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:48.419827+00:00,True,recovered
9f02e881-106c-4a62-a00f-c38e80e20528,bb84f929-445e-436e-857b-4ec588f2784d,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:48.419827+00:00,False,not_recovered
7f538010-313e-45ca-999a-35ee9418a63a,62a00f8b-ca7d-449c-ad75-ba262ad57e9b,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
8236eb01-baba-4321-a250-d67cbf89a412,fcd80c58-b35a-4130-97d9-de2582a4f5f8,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
4dc8d42a-e570-47c0-80de-d7067b23f813,adbbc6fe-0e87-4a1d-b95f-df1928893f1c,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
b268c4e0-d0c7-4d2b-b798-920a47f2b7cc,e663e3cc-ce17-4071-90b2-05b6cf624cc7,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
7b584cc0-22f0-4053-8c7d-fe4d7d0d6223,b44901f0-eeda-4c64-8355-f75070f87a4a,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
3b12661b-36fd-4f99-ae0e-a265b0354e61,93239527-8aa5-455a-bb4e-93cda125773a,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
b5ad1973-4cfc-4dc3-98b5-6be0758ebd5e,2c8c6614-5a27-47f9-a40d-438a64de1222,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
0aa0c01c-4429-446e-939e-a46d0962b7c8,1d973992-e918-46d6-a8be-2a9a0418816c,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
45bbc49f-5bff-40ba-ab86-5571a26fba2b,aedf4852-107b-4d82-b4f9-30e1337eeb7e,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
dbdf30ee-93ce-47da-b7ae-b2ed212e72b3,3950e81b-8675-4c93-861c-8ddf5a7f739d,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
3a45f678-56af-4341-a8ae-1c14af14e440,5109d0d4-ae61-4931-8191-08ae3b328631,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
7f4e75f5-8567-47c7-9738-9ec79472f5fe,93cda1b3-a0fc-4191-98b6-9e7382d90906,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:48.419827+00:00,False,not_recovered
d87fb12d-27c7-4fb7-ab8a-0bf4e07d6835,b9b902a6-10b2-4c9e-96fb-9c145f1562e6,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
a67d7d0b-1e46-4e0f-a60d-f5bfe4662057,741fe207-2978-4682-8327-c696499daf64,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
7f61a64c-a368-40b0-8913-7c8ee69ea733,67cdef0a-4be7-43e1-91a2-a26ada08e074,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:48.419827+00:00,True,recovered
2689b302-c61f-40e9-a6c4-9ba9b130eab1,6fd1da11-fa9b-4c26-9150-d53386cb5457,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
43fe8913-bdf4-4ada-b268-721f6b212529,9c00e1bf-fee5-4295-be2a-f1cf27193276,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
e05f1116-ecf8-457e-be77-234acaf14c9a,3ced2513-0df7-4f55-818f-1d66854812a4,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
530aa466-fe10-4e42-beac-f5c082f563fc,a3f1164a-fc40-4c1b-9537-bcd081514d17,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:48.419827+00:00,True,recovered
7c0e90d3-93a4-4c54-bbaf-403765e832cf,1cbcebf8-b005-43cd-a40f-82bc7253f1e2,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
73bfa36b-178c-4786-9f77-073dd630fdb4,49a2f513-a732-4c0b-b3cd-2b9459e3b694,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
bef97c78-38dd-4256-893b-597db6fdda06,b19175c8-e5a4-49ee-ace5-ae238fd53543,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
66e37236-2879-4d95-96de-e2d23e6be918,b68bffcc-5fc0-4e9b-89e6-5caa6e0c2158,True,none,EXHAUSTED_ATTEMPTS,2026-08-26 17:38:48.419827+00:00,False,not_recovered
b76e9727-5668-4899-97ce-36830892438b,8e76e46e-acf5-40f1-b3eb-d25f9a08a9ae,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:48.419827+00:00,False,not_recovered
9ffbcc07-efc0-488b-8c31-e5cfec0e9b34,35700720-dbc0-4600-8412-c6ccba45448a,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
1de99ce9-2e45-4d15-bee0-9e69f044a1ce,79ff0a68-4745-442a-b2ff-c01f930a3a7b,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:48.419827+00:00,True,recovered
95aff846-4fc6-47cb-bf42-7fa7abb2b302,e197579b-54fb-4b97-841f-5be8bc56ae2b,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
be59a459-e1c6-4c6b-90a8-a5996511a39e,edc712f8-c0ef-420c-8c5a-f0ebc39c9ac9,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
18f8809d-dd1c-4231-a9e1-0ff956f17f57,10d3a09a-fbd9-48ea-8f52-6eb80cde4a2a,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:48.419827+00:00,False,not_recovered
2d37fac2-e475-4863-a515-f1062affe6d9,3edb0967-1978-43dc-b332-7dea845304c5,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:48.419827+00:00,False,not_recovered
37cafc6a-f3fc-45c2-93cb-a3c9c6378228,b639d567-e97e-4182-8608-11efd441fc5f,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:48.419827+00:00,False,not_recovered
339467a8-e2e4-448e-9e9b-f5a5abd11c14,f3ff9a4d-8b2b-45fb-9c2d-3e869a913ed5,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
e45e6a93-8439-49f5-b2ce-0da51fc7fea0,2d093eb4-9cbe-44ad-abfe-8ca57786d7f6,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
f44111dd-8bd0-4003-9487-5a970f5861fa,afcee841-f538-4b80-9ad2-0b55790696f2,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:48.419827+00:00,False,not_recovered
ce5d9e50-f56a-4d54-9634-77c66b2b6448,9b5ac0f8-275e-4eb8-8613-34eb1ca38818,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
9af0ed37-06fc-4cb8-b5f8-836c245ee830,447fae11-fd53-4089-bc0a-54b88300c1ef,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
e04786d1-640a-480d-be26-a2d411efb415,3972a607-bc3f-4523-8d2b-0cf8622d7ea6,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:48.419827+00:00,False,not_recovered
1082b6e3-c3de-4594-ba79-2524fc21aa11,07e02b65-4e18-4c21-8128-aec6d5ceb6ba,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:48.419827+00:00,False,not_recovered
6fe3ad45-c24e-4b31-a812-6687d0b59da6,0275a6ef-271f-47c6-8b67-923014f787c5,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
a970ecba-4aac-4c19-b9e8-713e8b502159,003f87fd-8654-4f3a-8c99-ec2448608c85,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
3d427a30-baa0-4e76-9649-bc68bb87d309,4dad72cc-8ceb-4904-b9c7-ca16c7015cbc,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
650ea975-29e5-4363-9fbe-d304e4ef85c4,628fc642-414c-492a-8995-e68dc005cd60,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:48.419827+00:00,True,recovered
e41c58a7-1a23-4611-94b8-e371f3cd6dae,f33fc011-a341-47f5-9a80-ebb349f69380,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
64e0d28b-3abc-4e2b-b52f-5dba4d9be6a4,a176c4cf-daa8-4dda-9157-2faa5fe960a6,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:48.419827+00:00,False,not_recovered
c328cc5a-1ca4-438e-8a4b-f173795897a1,172f9074-7222-475f-a5c0-ad43c3d1d8c1,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
4cff55aa-fe65-4cee-a181-dd716a879595,cb36f5fb-1d2d-4379-8e50-d74887c08d13,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
22c27f48-d842-4765-ad95-8f7d4ad964f5,63580e25-cb95-4944-9dfa-c2b0d1d26f5d,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
be0827d1-8b20-4b18-affc-3d9988295f17,e083b74f-6809-42ba-9a12-0ec2b4632f14,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
fd5f0e82-02b8-481b-aa0f-867013685815,e6cf8008-2458-487a-aeb5-820c025cb7df,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
997a7c9f-da1b-4d9b-a0c3-5f899285f417,9734e29e-9bb3-450e-80ca-6f806325a274,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
29d59c83-e1a5-4ccb-8a96-a7dc1bbdc20f,e1c39ee8-9b6c-4be6-85dd-bb84b4d9ea21,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
c2b42caa-e4c6-44a5-ae19-1fe713cf1e27,a2c73284-bd79-4b30-b8d9-7a38426e7425,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
6c50dcdd-80b5-4e02-9ed2-bb4aa8720225,4b7aaf5e-93bd-415f-b169-19ac06d30534,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
a1d230cc-0fd9-425d-9085-84686f19154f,133c53d4-4da6-416d-8543-421177e860fd,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
12758c9d-3206-4091-bfc7-2f04cf20cded,9917aa3d-4995-4914-98f7-6e5e0bfcd5c2,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:48.419827+00:00,True,recovered
b812a386-ea02-429f-b657-80d8b658ef38,3cfc2590-b407-487d-afb7-18257df1c78b,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
15f70376-10fb-4d05-bcd4-0b06d23fd068,10b8cdb6-167e-4936-978c-fa71c151dfda,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
f0a01991-2374-4bcc-9627-b35e811f3165,5c6f2925-ce07-4e7e-9d69-d28d98aac25b,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:48.419827+00:00,False,not_recovered
b003a29f-2563-4c7e-b3fb-f18063a679c4,c90fb012-225d-4cde-89f5-48874f03f3d0,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:48.419827+00:00,False,not_recovered
85b8911d-431c-431e-a5fe-144e88048229,1dd9488c-dd9b-4dbe-bc9c-a5213d521bae,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:48.419827+00:00,True,recovered
f8972d52-84af-492f-bf0b-3fc23880190d,8d50f32c-0a7f-4f49-82ed-6724e844249c,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
ffcf8f1e-3072-4b09-8209-9c53c8869c7d,7a4f3290-87d4-4d15-88bd-ac49a0b0b8dd,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:48.419827+00:00,False,not_recovered
8b7986d7-51d4-4d6f-8e90-3cfc07b061cf,e408ef9b-ac71-4dca-a091-42c836c4e651,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:48.419827+00:00,False,not_recovered
4418cb6d-d1da-492d-a5b6-5d1845bd259c,1bf85845-a948-47c2-aed8-734b1bb1e41e,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
3ed89737-38c6-4f91-ac21-c23883c12229,be4f3c8d-e9e7-41a8-abe5-b04ea2c92ff2,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
f985884c-a651-462c-a964-15734c8c9d09,9d526c62-983c-424a-8049-7fa38de51321,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:48.419827+00:00,True,recovered
658a71eb-5bb1-406f-9d53-6a93fce46494,74609b3d-2bde-4979-8ed6-d842fccc1a00,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
27ccbf06-e844-4139-8e89-30160e10c2e8,87cdc69b-66b0-48f3-a86b-59257272f94e,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
47b0a588-0581-4c8c-b217-4a91ff08d620,aa9476d2-7938-45a5-9c1d-c1a6032370fc,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
4a380cd3-0690-4e18-b785-ea38682d4d3c,215e4567-be0e-4722-9d1d-21c0312f6910,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:48.419827+00:00,False,not_recovered
7cca3ede-2588-42a9-9bec-1052ce4521f4,37ef0b7b-c852-4719-a443-3309999f7803,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:48.419827+00:00,False,not_recovered
600abc16-b2d4-4b03-a645-ed337962861f,b80370dd-baae-4dc4-8e98-e701f6de1000,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
dad41f27-8cd9-4714-bd7c-a0b34cdee71d,1f27d9aa-99ec-4eb7-8021-b1a99b1e4c76,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
7ab1d451-aee1-4847-aaf5-d5f904dac7d9,3d835017-a3b5-42aa-8482-1ec1eec13a02,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
68ad6f0f-8af7-416c-b957-ab4da59b2bbd,0bf24723-e512-4666-8704-ca8669d3c110,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
bdea1cda-200b-414a-aa55-2f18e58d4ec6,7a06e1af-ca51-458d-a80f-40ea2256e4dc,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
87036d3c-0694-4b60-9698-8237d324e0eb,20618ec5-0316-4c43-8392-c2b1e7702821,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:48.419827+00:00,True,recovered
ff1f420f-deb1-484c-b949-383e5f02d9bd,7f29ea31-13e4-4338-8ea5-935bdde0a769,False,none,NOT_AT_RISK,2026-08-26 17:38:48.419827+00:00,False,not_recovered
250f5d4d-a0de-44f0-80b9-474b928ae46e,66d9c150-12b2-422e-a1f7-49deda2c12a7,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:48.419827+00:00,True,recovered
3d2e79ee-0f26-4ef8-9ae5-cad26dacabb6,eca47d36-fed3-4cd2-ad46-dc3b9526d0aa,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:48.419827+00:00,True,recovered
6347ed99-4494-4044-bf78-cb0c2c40a652,5dc16a3c-9ff7-400f-8429-e09eee1b68ce,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:49.304512+00:00,False,not_recovered
424d88d6-084e-4a4e-b8e6-d964eb4d7594,2a13449e-3cb0-4b07-afb0-0fb9921be502,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:49.304512+00:00,True,recovered
79ec3d96-2917-49be-96fd-5b529d5c88b7,fa1a2b9c-fea1-4d83-b9cc-778068acf80e,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:49.304512+00:00,False,not_recovered
ab7e1244-a5d3-424f-8573-b7e0ad8085c9,7af6f2c2-f19f-437a-9b49-ca235da31992,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:49.304512+00:00,True,recovered
8b02f5f6-4809-4bc3-9c6c-0a276f7ca9ec,e209f197-6255-4114-a4b1-4165ac048bf2,False,none,NOT_AT_RISK,2026-08-26 17:38:49.304512+00:00,False,not_recovered
309e0715-1243-4122-8dbd-15e7d3cbe371,a2ea9f96-4dda-4489-98c5-beb4682e7938,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:49.304512+00:00,False,not_recovered
b712c2fa-8034-4093-88ea-7330e8cb242e,d8f3393a-af6d-4836-9991-fd12778cc02a,False,none,NOT_AT_RISK,2026-08-26 17:38:49.304512+00:00,False,not_recovered
fc30764c-1df8-4e8e-82b7-a0bee948b1e4,9be9f601-4f37-4d45-81ef-696a26e78113,True,high,CHECKOUT_ABANDONMENT,2026-08-26 17:38:49.304512+00:00,True,recovered
a53b8135-bb49-447e-997b-87716c43f6ca,b6e219d2-27a1-43b0-b96d-732d1403fb7e,False,none,NOT_AT_RISK,2026-08-26 17:38:49.304512+00:00,False,not_recovered
b4a49169-f641-4937-85fc-d291065095a7,112086c4-435c-4d45-9e06-7b68fdd52204,True,low,LOW_RECOVERY_PROBABILITY,2026-08-26 17:38:49.304512+00:00,True,recovered
1ab986a0-9259-4388-b466-6e0025117896,d8d3ef40-d26d-4b10-8429-fe1048cebaba,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:49.304512+00:00,True,recovered
0f46aaf1-b8b5-403b-952a-f03df2fb5978,ab33b965-d506-480b-bdc0-47a24561433c,True,none,EXHAUSTED_ATTEMPTS,2026-08-26 17:38:49.304512+00:00,False,not_recovered
d7c605b8-7aa9-4b26-a173-3f894c069439,9b62beb2-df27-44e7-9f64-427e511d5f07,False,none,NOT_AT_RISK,2026-08-26 17:38:49.304512+00:00,False,not_recovered
698c21b3-3b04-495b-a624-a55554a1fd63,c29bc275-3edc-4011-8ff9-40aa1413638f,False,none,NOT_AT_RISK,2026-08-26 17:38:49.304512+00:00,False,not_recovered
ae50527d-c810-4d1f-8399-ac6c2cf8c694,8fed024d-ed50-403a-adb1-58bb3f4504bb,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:49.304512+00:00,True,recovered
c3b0ceef-f998-44cb-9515-67c935a42b24,69a27e3a-83f2-46e1-bde4-97459984f9f8,True,high,TRANSIENT_FAILURE,2026-08-26 17:38:49.304512+00:00,False,not_recovered
c2d2f8cb-0a6c-47bd-9e43-619bf6160849,76f1ea9f-1d09-4b82-91aa-aa98202d49a7,True,none,EXHAUSTED_ATTEMPTS,2026-08-26 17:38:49.304512+00:00,False,not_recovered
